FundingSource,ID,Crop_ICP_Run,Latitude,Longitude,Altitude,LocationPrecision,SamplingStart,SamplingEnd,Crop,GrainSource,Site,Ag_grain,Al_grain,As_grain,B_grain,Ba_grain,Be_grain,Ca_grain,Cd_grain,Co_grain,Cr_grain,Cs_grain,Cu_grain,Fe_grain,K_grain,Li_grain,Mg_grain,Mn_grain,Mo_grain,Ni_grain,P_grain,Pb_grain,Rb_grain,S_grain,Se_grain,Sr_grain,Tl_grain,U_grain,V_grain,Zn_grain,Al_Oxa,Al_Sol_Ca,Al_Tot_Aqu,As_Tot_Aqu,Ba_Sol_Ca,C_inorg,C_org,C_tot,Ca_CEC,Ca_Tot_Aqu,Cd_DTPA,Cd_Sol_Ca,Cd_Tot_Aqu,Co_CaCl,Co_DTPA,Co_Sol_Ca,Co_Tot_Aqu,Cr_Tot_Aqu,Cu_CaCl,Cu_DTPA,Cu_Sol_Ca,Cu_Tot_Aqu,eCEC,Fe_CaCl,Fe_DTPA,Fe_Oxa,Fe_Sol_Ca,Fe_Tot_Aqu,K_CaCl,K_CEC,K_Sol_Ca,K_Tot_Aqu,Mg_CaCl,Mg_CEC,Mg_Sol_Ca,Mg_Tot_Aqu,Mn_CaCl,Mn_DTPA,Mn_Oxa,Mn_Sol_Ca,Mn_Tot_Aqu,Mo_CaCl,Mo_Sol_Ca,Mo_Tot_Aqu,N_tot,Na_CaCl,Na_CEC,Na_Sol_Ca,Na_Tot_Aqu,Ni_CaCl,Ni_DTPA,Ni_Sol_Ca,Ni_Tot_Aqu,NOPC,P_CaCl,P_Olsen,P_Oxa,P_Sol_Ca,P_Tot_Aqu,Pb_DTPA,Pb_Sol_Ca,Pb_Tot_Aqu,PBI,pH_CaNO,pH_w,S_Ads_Seq,S_CaCl,S_Org_Seq,S_Sol_Seq,S_Tot_Aqu,Se_Ads_Seq,Se_CaCl,Se_Org_Seq,Se_Sol_Seq,Se_Tot_Aqu,Ti_Tot_Aqu,U_Sol_Ca,Zn_CaCl,Zn_DTPA,Zn_E,Zn_FIA,Zn_LogKd,Zn_Sol_Ca,Zn_Tot_Aqu
BMGF,ETH0835,4,9.4828020646511,38.2361640325016,2550.16835,4,12/01/2019,12/01/2019,Teff,Field stack,Close pair,NA,459.99917,0.07358,NA,22.10186,NA,1658.63214,0.01305,0.38655,1.41786,0.01677,6.72056,613.25830,4506.42152,0.13056,1991.23503,337.30949,0.04935,4.32193,4286.55810,0.09184,7.64621,2544.22750,0.04774,8.79184,0.00205,0.00963,1.58970,28.28886,3627.80224,0.25461,64523.30470,5.25656,16.17290,0.00000,2.56100,2.56100,20.58297,5449.90246,0.01361,0.00195,0.10185,NA,1.02145,0.00327,97.99971,93.59416,NA,3.60947,0.01047,50.56695,33.61957,NA,79.53620,19476.00258,0.01162,108637.41705,NA,0.28062,46.85899,2241.32561,NA,8.77725,435.05752,5162.07594,NA,149.70349,2694.11331,7.90646,3057.19547,NA,0.00007,0.43086,0.22280,NA,0.14326,26.41001,116.77786,NA,2.83928,0.64251,64.38333,NA,NA,4.58890,170.44222,0.02889,399.41917,0.14919,0.00017,15.38260,427.44531,4.89,5.51,16.50473,NA,144.76218,3.94991,245.66384,5.69917,NA,537.07218,1.46073,0.70761,1546.56827,0.00004,NA,1.02988,3.54388,NA,2.35893,0.11915,90.61244
BMGF,ETH0836,4,9.0334048209084,37.3442470274123,1885.33898,4,10/01/2019,14/01/2019,Maize,Field stack,Main,NA,9.66725,NA,NA,0.73642,NA,92.69145,NA,0.00890,NA,NA,3.59054,24.29276,4810.34204,NA,1200.35344,7.51979,0.13568,0.55581,3471.86733,0.01132,5.34311,1462.57781,0.05518,0.47055,NA,NA,0.06824,22.56616,4031.41900,0.10730,78207.70923,3.84679,17.42383,0.00000,2.87600,2.87600,10.91096,2752.16554,0.06214,0.00457,0.26975,NA,0.66833,0.00328,66.72482,82.39898,NA,2.38910,0.00651,42.64834,16.47933,NA,70.15422,24043.20339,0.01259,97935.38923,NA,0.96052,246.61539,4645.17436,NA,2.45303,180.63341,2811.97054,NA,171.44888,3593.11810,16.07641,4261.40329,NA,0.00007,0.52425,0.26400,NA,0.05050,6.90245,88.93461,NA,1.71453,0.16136,75.87324,NA,NA,15.04583,748.35548,0.05175,1209.75056,0.15936,0.00010,22.55404,347.14338,5.08,5.63,6.71632,NA,290.28125,2.51846,333.53443,10.63654,NA,1227.42840,2.27343,1.17685,2085.33311,0.00003,NA,3.89090,10.15629,NA,2.46622,0.25940,130.97553
BMGF,ETH0837,4,8.9283261878182,37.3253250287812,1653.53663,4,10/01/2019,10/01/2019,Maize,Field stack,Main,NA,NA,NA,NA,0.26075,NA,66.73008,NA,0.00718,NA,NA,1.38699,15.69790,3914.12861,NA,1130.81189,4.73873,0.44408,NA,3161.57809,NA,3.26317,1524.28773,0.01514,0.27984,NA,NA,0.04928,18.21650,2938.03160,0.03109,65131.96671,4.59641,9.05594,0.00000,3.36200,3.36200,16.03088,3910.05956,0.04436,0.00053,0.17649,NA,0.39218,0.00057,29.88040,65.99736,NA,1.76056,0.00764,27.23892,19.75069,NA,83.27050,14252.07252,0.01756,74726.82914,NA,1.37863,335.77244,4472.42732,NA,3.09145,197.22854,2343.97315,NA,149.98601,2576.32288,0.16035,3053.86268,NA,0.00021,1.01694,0.26500,NA,0.03965,5.34159,93.18003,NA,1.64436,0.03373,49.95107,NA,NA,38.51367,686.83181,0.29267,939.90710,0.28408,0.00013,22.85137,213.91530,5.44,5.91,2.75814,NA,258.97242,4.67618,287.51342,9.76605,NA,979.80660,4.25528,1.47870,1950.98428,0.00004,NA,5.47172,14.47238,NA,3.13084,0.07966,99.28947
BMGF,ETH0838,4,9.0403031370499,37.1969534899940,1693.52913,4,09/01/2019,10/01/2019,Maize,Field stack,Main,NA,5.39119,NA,NA,0.47484,NA,59.52471,NA,0.01404,0.14615,0.00423,1.56412,23.08826,3548.88687,NA,1041.46307,5.88212,0.04331,0.65726,2533.89676,NA,4.77659,1606.38956,0.01146,0.35451,NA,NA,0.05035,18.14475,4539.39708,2.26675,86196.65776,2.85437,20.00657,0.00000,3.16800,3.16800,8.43657,2018.58187,0.01933,0.00594,0.10667,NA,1.25161,0.26474,69.58175,191.82583,NA,1.85818,0.01037,40.17723,13.08316,NA,41.40729,16741.79846,0.01311,113464.74176,NA,0.59207,165.52344,2795.21562,NA,2.70808,190.32524,2750.58206,NA,201.01012,1977.15964,106.61749,2686.38368,NA,0.00007,0.26410,0.22940,NA,0.04116,5.22759,67.60238,NA,0.67535,0.19875,91.07111,NA,NA,4.32692,262.84406,0.04245,597.96997,0.11874,0.00023,21.16255,262.44927,4.63,5.28,11.84047,NA,198.13336,2.38789,273.22505,6.73459,NA,1116.21254,1.68915,1.20547,1778.45106,0.00011,NA,1.12159,3.11745,NA,1.87184,0.28830,88.92995
BMGF,ETH0839,4,9.0509978037939,37.1364826189171,1637.47444,4,09/01/2019,10/01/2019,Maize,Field stack,Main,NA,5.45105,NA,NA,0.24219,NA,55.88811,NA,0.01478,NA,NA,1.63271,16.31153,3347.62049,NA,907.24731,3.86238,0.01660,NA,2420.54964,NA,4.37759,1636.99393,0.00864,0.17846,NA,NA,0.05926,13.21890,3229.38184,0.55328,87032.50796,2.81437,13.65141,0.00000,2.94000,2.94000,9.87913,2215.53487,0.02130,0.00207,0.10169,NA,1.46986,0.00518,44.93972,97.99038,NA,1.37729,0.00935,31.89683,15.25040,NA,36.36916,8445.79471,0.01115,129575.47311,NA,1.87500,519.96477,2821.47999,NA,3.81558,267.33752,2672.54269,NA,156.14234,793.13800,4.13360,1570.06917,NA,0.00009,0.50364,0.24240,NA,0.03593,5.49952,67.54970,NA,0.72582,0.07505,67.32088,NA,NA,16.45046,280.35770,0.14614,1073.18176,0.12483,0.00015,15.79330,211.59987,4.87,5.36,9.87327,NA,169.06713,5.44583,303.64889,5.34450,NA,502.56900,1.47406,1.05540,2565.20441,0.00008,NA,1.74888,4.41131,NA,2.44457,0.11942,88.59888
BMGF,ETH0840,4,9.0362006382264,37.8383244292543,2078.04536,4,06/01/2019,10/01/2019,Teff,Field stack,Main,NA,41.13861,0.01398,NA,15.67452,NA,1478.72735,NA,0.04733,0.30916,NA,6.35252,72.25560,4532.50532,NA,2024.70396,55.46369,0.15564,1.79873,4164.05598,NA,3.43262,2470.04838,0.04120,5.95495,NA,NA,0.15075,29.31889,3173.86456,0.01898,67322.10549,1.52570,5.17864,0.00000,2.14800,2.14800,27.89169,8340.21628,0.00926,0.00012,0.12189,NA,0.19594,0.00027,48.58358,246.00609,NA,3.80262,0.00848,57.63321,48.87772,NA,36.36192,8531.73527,0.01004,83431.93576,NA,0.65849,108.77190,4847.20788,NA,17.13868,677.85031,11137.22317,NA,39.98113,1325.75406,0.03533,1768.51818,NA,0.00016,0.04237,0.14480,NA,0.14310,25.50636,136.08462,NA,5.04003,0.16530,105.40249,NA,NA,3.73503,85.07592,0.03508,145.77534,0.15096,0.00010,12.02841,226.50529,5.78,6.41,1.95705,NA,98.19420,2.54392,141.48751,4.29268,NA,385.47768,1.04762,0.66253,1220.58329,0.00001,NA,0.48956,3.57186,NA,3.26839,0.01382,97.58500
BMGF,ETH0841,4,8.8626553717134,37.3491414685051,1767.35294,4,04/01/2019,10/01/2019,Maize,Field stack,Main,NA,NA,NA,NA,0.46201,NA,71.18374,NA,0.00246,NA,NA,1.67634,12.78317,3615.38069,NA,950.13028,4.73931,0.03636,NA,2780.13238,NA,3.57649,1534.37084,NA,0.61490,NA,NA,0.03735,17.31295,2823.64936,0.07649,58811.49253,3.22826,23.65024,0.00000,2.47400,2.47400,12.63832,3040.27115,0.03487,0.00101,0.13620,NA,0.26231,0.00055,21.69289,25.61223,NA,0.53050,0.00563,10.69439,17.43677,NA,83.39645,21151.36302,0.02193,104174.59043,NA,0.81539,213.75123,3437.72136,NA,2.59074,185.71186,2821.67140,NA,132.62304,2228.63250,0.66602,2738.74479,NA,0.00009,2.01999,0.19240,NA,0.06042,5.88734,84.68861,NA,0.49679,0.02649,22.23129,NA,NA,14.94012,643.01257,0.08545,1405.75777,0.14103,0.00015,12.81592,257.78809,5.20,5.80,4.73703,NA,235.45423,3.17201,269.68016,6.85334,NA,792.44512,1.97850,1.06747,1974.95791,0.00002,NA,3.05808,9.20353,NA,2.83213,0.10149,127.68855
BMGF,ETH0842,4,8.7029013062261,37.2763242972088,1849.46900,4,04/01/2019,10/01/2019,Maize,Field stack,Main,NA,NA,NA,NA,0.21351,NA,58.59585,NA,0.00237,NA,NA,1.23557,10.03948,3241.71193,NA,708.09707,3.58629,0.24923,2.15685,1988.16532,NA,3.67583,1461.81753,0.00835,0.25200,NA,NA,0.03751,15.59835,4306.52727,0.11278,68047.08123,4.30266,15.54987,0.00000,3.79400,3.79400,13.58271,3204.08961,0.04754,0.00095,0.19990,NA,0.35692,0.00077,29.94918,59.06488,NA,1.25513,0.00633,24.59348,18.66388,NA,48.27174,17373.78424,0.01029,73728.08227,NA,1.01645,264.19266,4173.89205,NA,3.07182,211.32337,2703.09280,NA,203.52048,3585.86001,0.44501,4104.18829,NA,0.00009,0.82705,0.32300,NA,0.07055,10.07329,101.54070,NA,2.61023,0.09469,63.13248,NA,NA,3.24519,258.10704,0.06559,487.74250,0.20107,0.00010,23.79831,315.90136,5.17,5.78,5.68984,NA,277.00506,3.11183,368.59864,8.71766,NA,894.13163,2.69634,1.04816,1698.21092,0.00004,NA,4.45282,10.72823,NA,2.81204,0.12533,122.62035
BMGF,ETH0843,4,8.7571882418087,37.3510673007456,1959.41098,4,04/01/2019,04/01/2019,Sorghum,Field stack,Main,NA,7.91785,NA,NA,0.24740,NA,118.69939,NA,0.01127,0.46778,NA,2.30712,35.00728,4660.25401,NA,1705.21639,15.87107,0.06145,4.76833,3944.43398,NA,6.37680,1691.03406,NA,0.27982,NA,NA,0.06742,24.54780,4794.41784,0.13491,66682.82007,4.14164,11.80049,0.00000,4.66900,4.66900,14.79372,3699.47473,0.04268,0.00062,0.15487,NA,0.41901,0.00159,39.53782,63.72170,NA,1.70696,0.00760,30.17424,21.29390,NA,78.43321,19687.09725,0.01913,79843.35642,NA,1.53193,395.38505,4409.60344,NA,4.44084,260.23554,3549.35260,NA,198.77992,3163.05702,0.27341,3793.63755,NA,0.00008,1.33341,0.40860,NA,0.05765,9.34786,102.78549,NA,2.42669,0.04880,63.45312,NA,NA,17.81793,622.16564,0.18016,946.68626,0.23554,0.00007,18.56282,321.65087,5.26,5.78,5.96494,NA,320.19908,5.70707,433.26549,11.03954,NA,935.44402,3.66157,0.92570,2941.93794,0.00009,NA,9.89561,21.68109,NA,2.89695,0.18682,146.32722
BMGF,ETH0844,4,8.6413791010264,37.2949256531098,1812.54633,4,04/01/2019,04/01/2019,Maize,Field stack,Main,NA,NA,NA,NA,0.80411,NA,70.81356,NA,0.01451,NA,NA,2.28206,16.37139,4335.84370,NA,1119.75805,5.69903,0.12932,NA,2695.70986,NA,5.24216,1437.17350,NA,0.33300,NA,NA,0.03977,22.53660,4753.21014,0.93285,88387.32354,2.99140,19.63403,0.00000,3.39000,3.39000,8.62737,1970.34300,0.01421,0.00227,0.11957,NA,0.71755,0.00635,53.67032,157.18452,NA,1.49537,0.00715,34.68996,13.03943,NA,32.59115,12911.59004,0.00960,105021.94141,NA,0.80125,221.88857,3175.91424,NA,2.88372,209.08303,2271.22065,NA,119.42208,1680.07661,13.13575,2319.18644,NA,0.00008,0.40406,0.27330,NA,0.05226,7.70347,96.53746,NA,0.54491,0.06965,89.93572,NA,NA,2.49002,167.34368,0.06417,453.23316,0.18144,0.00015,20.49084,369.30624,4.85,5.37,12.09674,NA,206.18255,2.79342,321.13479,6.96971,NA,749.96533,1.59990,0.99417,2111.97641,0.00006,NA,1.11296,3.47042,NA,2.35869,0.11146,88.47886
BMGF,ETH0845,4,8.4354040330319,37.4030388908623,1570.66522,4,03/01/2019,10/01/2019,Maize,Store,Main,NA,5.06980,NA,NA,NA,NA,52.80097,NA,0.01448,NA,NA,1.56984,18.67689,3586.32694,NA,999.73624,3.62853,0.46979,NA,2690.32988,NA,1.53159,1639.69269,NA,0.13652,NA,NA,0.03903,18.11328,2712.92737,0.02645,67047.62173,1.27504,6.71663,0.00000,2.69200,2.69200,25.42648,6712.23142,0.02327,0.00022,0.11678,NA,0.72805,0.00098,62.85387,154.63233,NA,2.99671,0.00955,53.48010,38.62454,NA,38.22970,8439.69998,0.02357,76413.03293,NA,1.37649,261.99768,3999.30007,NA,8.52873,394.51703,5197.30240,NA,130.72652,2042.39456,0.07551,2403.72948,NA,0.00023,0.20931,0.18910,NA,0.24716,44.17498,181.33864,NA,3.77784,0.08453,122.75832,NA,NA,5.81685,164.99888,0.05772,272.53984,0.07949,0.00015,8.37410,191.21527,5.56,6.17,2.43763,NA,134.57611,3.34781,177.60908,8.81358,NA,680.69946,2.50569,0.77459,1221.88131,0.00003,NA,1.96630,7.55349,NA,3.31337,0.02757,99.23987
BMGF,ETH0846,4,9.1873900364479,37.1218550398574,1965.80112,4,09/01/2019,09/01/2019,Maize,Field stack,Main,NA,NA,NA,NA,0.43106,NA,66.35444,NA,0.00519,NA,NA,1.67623,15.10288,3565.92410,NA,1057.47262,3.49250,0.09928,NA,2609.34861,NA,4.98176,1547.26298,0.09280,0.30661,NA,NA,0.05250,16.89449,4293.52648,0.19509,76686.56530,2.77859,33.50386,0.00000,3.66800,3.66800,12.99247,3247.85861,0.07574,0.00496,0.30592,NA,0.92320,0.00939,78.77950,91.27726,NA,2.23250,0.00662,47.40239,19.26786,NA,41.29070,17974.21979,0.00918,134565.12368,NA,0.16880,38.42438,1990.16153,NA,3.87792,273.12704,2217.06524,NA,194.23986,3783.33003,29.59239,4458.88861,NA,0.00007,0.58772,0.30640,NA,0.04925,6.80120,73.71843,NA,1.83329,0.12819,69.97588,NA,NA,5.26578,521.57913,0.04502,1162.56007,0.11456,0.00011,17.59098,363.34508,5.00,5.47,10.63550,NA,306.38183,3.51263,412.61917,7.41897,NA,1104.48128,1.66461,1.19897,1896.18835,0.00002,NA,5.55271,14.63023,NA,2.40707,0.43528,169.34788
BMGF,ETH0848,4,9.1240514421315,37.2202216492950,2139.81110,4,09/01/2019,09/01/2019,Maize,Field stack,Main,NA,7.52632,NA,NA,0.68802,NA,75.12488,NA,0.00918,NA,0.00175,2.23689,19.01046,3057.79952,NA,770.84700,4.25577,0.01883,1.04651,1649.72699,NA,5.43371,1691.01998,0.00873,0.36161,NA,NA,0.06323,16.09158,5193.42115,1.20171,79580.33741,2.86253,30.65807,0.00000,3.45800,3.45800,9.96771,2463.46256,0.01739,0.00519,0.12167,NA,0.82174,0.13244,73.08366,142.61223,NA,1.61611,0.00851,42.98405,18.23480,NA,40.96628,21574.06322,0.01614,119824.95305,NA,0.24344,63.68803,2641.25438,NA,3.55019,281.05155,3217.69085,NA,173.79576,3180.66617,106.91409,3882.83708,NA,0.00008,0.59848,0.32670,NA,0.05654,9.89813,88.85225,NA,2.07516,0.53487,97.53852,NA,NA,4.04118,459.68829,0.05024,1130.00297,0.04715,0.00016,15.59244,552.32291,4.75,5.18,15.28771,NA,238.78566,2.22443,399.94056,7.34530,NA,1066.45953,1.48710,0.91198,2721.46299,0.00005,NA,2.08617,6.88497,NA,1.93055,0.57439,116.52466
BMGF,ETH0849,4,9.1489499794852,37.1140740327583,1779.40545,4,09/01/2019,10/01/2019,Maize,Field stack,Main,NA,10.52173,NA,NA,0.58790,NA,83.56239,NA,0.01925,NA,NA,6.58783,30.42724,4488.68709,NA,1217.27541,5.60537,0.16935,NA,3230.88685,NA,2.46957,1502.89967,0.05007,0.31696,NA,NA,0.06680,19.95833,4538.72019,0.02959,78639.46408,1.33862,34.46930,0.00000,4.11800,4.11800,17.91722,6530.99619,0.03087,0.00018,0.14168,NA,0.76317,0.00146,60.94137,36.30249,NA,1.36399,0.00747,39.38465,24.44865,NA,54.04021,18635.36768,0.01547,130392.14089,NA,1.73351,498.25865,4143.81016,NA,3.68204,244.39535,3479.75132,NA,117.39992,2055.34678,0.03881,2574.78106,NA,0.00012,0.27807,0.32240,NA,0.03896,6.25709,87.65471,NA,0.82142,0.00738,44.00178,NA,NA,27.32899,708.83986,0.23599,1454.73604,0.12096,0.00006,9.54089,304.71066,5.80,6.16,3.49963,NA,295.95323,4.86851,338.18873,9.16262,NA,1113.53568,3.23728,0.94572,1924.43469,0.00002,NA,2.46076,16.45936,NA,3.73620,0.01982,133.72731
BMGF,ETH0850,4,9.3944554325465,38.2055273241345,2707.59778,4,11/01/2019,11/01/2019,Wheat,Field stack,Main,NA,16.22812,0.01312,NA,17.18731,NA,460.30153,0.00674,0.03308,0.32194,0.02064,4.86933,47.28575,4042.39748,NA,1069.47083,39.26838,NA,1.39046,2080.63254,NA,14.82136,1783.37842,NA,3.85541,NA,NA,0.11482,20.51891,4195.32347,0.48767,97774.60060,1.04895,113.09437,0.00000,2.30100,2.30100,14.03656,3172.08951,0.02133,0.00352,0.10208,NA,0.84006,0.00996,63.80249,80.58976,NA,1.56210,0.00829,58.14198,21.79039,NA,36.21099,11255.40461,0.01498,111184.58187,NA,0.20392,53.36918,1394.38231,NA,4.55410,290.68612,3867.60671,NA,116.83605,1440.54675,15.45231,1984.27502,NA,0.00008,0.08015,0.20230,NA,0.05517,7.66212,104.88670,NA,0.46293,0.06847,59.70786,NA,NA,6.11117,176.79474,0.04398,587.95809,0.06032,0.00014,7.19404,407.37480,4.93,5.54,12.65055,NA,217.88132,3.28946,253.26000,5.21746,NA,749.43489,1.11530,0.47531,1679.90004,0.00002,NA,1.07433,5.02149,NA,2.39944,0.15064,112.42671
BMGF,ETH0851,4,9.6015775947886,38.2669908362165,2520.09404,4,12/01/2019,12/01/2019,Teff,Field stack,Main,NA,42.76491,0.01614,NA,21.66711,NA,1758.07206,NA,0.08320,0.29131,0.00381,6.10365,82.39088,3190.18431,NA,1570.03836,266.53813,0.09061,3.34293,2945.03309,0.01068,9.78578,2452.42877,0.08206,5.40494,NA,NA,0.16823,24.86250,3746.63637,1.09341,76206.98944,5.85990,13.42547,0.00000,2.07700,2.07700,14.22670,3369.98312,0.01264,0.00511,0.09119,NA,0.74863,0.15804,56.13288,114.12594,NA,2.12634,0.00725,40.68060,21.33672,NA,61.38813,11502.28049,0.02426,103328.75847,NA,0.25021,47.95552,4192.39586,NA,4.35245,251.24890,3502.37027,NA,121.07013,1692.05160,64.63537,2084.04221,NA,0.00010,0.28133,0.21050,NA,0.07454,10.01991,119.24795,NA,2.03787,0.66690,88.06697,NA,NA,6.18839,191.11241,0.03045,487.11670,0.28215,0.00045,18.23675,465.34025,4.70,5.16,13.83804,NA,114.23818,1.99762,220.58690,5.13935,NA,484.00285,1.07582,0.63956,953.74642,0.00006,NA,0.80305,2.84410,NA,1.93071,0.23528,99.43006
BMGF,ETH0852,4,9.4174099433042,38.5061308784490,2629.30877,4,13/01/2019,13/01/2019,Teff,Field stack,Close pair,NA,8.01848,NA,NA,17.77249,NA,1646.05685,NA,0.03484,NA,NA,7.57565,50.91190,4808.32747,NA,1791.84647,124.59250,0.16428,1.59525,3684.62494,NA,3.95810,2467.86608,0.07736,7.32834,NA,NA,NA,31.86599,2593.43436,0.04173,62789.06196,2.05831,21.09212,0.00000,2.01100,2.01100,21.74420,5317.61627,0.00678,0.00025,0.09690,NA,0.21985,0.00090,25.50302,46.78490,NA,1.66317,0.00748,20.31745,33.19323,NA,65.95698,8618.12538,0.01135,71547.74668,NA,0.75335,136.93866,3880.98458,NA,8.53333,413.06744,4778.89343,NA,57.69277,1331.78521,0.29632,1812.58862,NA,0.00007,0.03994,0.17280,NA,0.27032,53.47658,200.04158,NA,1.87177,0.12792,41.99231,NA,NA,7.72170,141.09989,0.03270,252.05655,0.27051,0.00011,11.85475,229.92768,5.45,5.96,4.62657,NA,149.52371,4.20651,213.94883,5.61198,NA,501.03082,1.38143,0.45476,1015.79646,0.00002,NA,0.93536,4.30501,NA,2.96975,0.03536,103.32566
BMGF,ETH0853,4,9.3011953321655,38.0432731000041,2605.13705,4,14/01/2019,14/01/2019,Wheat,Field stack,Main,NA,9.30539,NA,NA,13.19457,NA,441.26093,0.00537,0.01706,NA,0.00389,4.32546,39.16801,4453.64638,NA,1093.73464,48.87557,0.01521,1.17974,2230.79730,NA,13.88629,2065.38966,NA,2.70703,NA,NA,0.05518,27.66896,2595.49679,0.02722,79848.06766,1.39405,8.02233,0.00000,1.27700,1.27700,27.09359,7241.73233,0.01928,0.00021,0.13137,NA,0.29871,0.00039,58.69072,77.47148,NA,2.66742,0.00842,50.21232,42.27761,NA,33.46694,8605.54936,0.01135,102863.03648,NA,0.67108,113.28722,4429.45266,NA,12.19775,510.00527,7760.48111,NA,72.98711,1939.24169,0.07092,2626.31251,NA,0.00012,0.03355,0.09060,NA,0.29709,57.01709,285.19502,NA,2.61064,0.08032,75.04957,NA,NA,6.37592,94.75953,0.04754,125.50692,0.15337,0.00013,13.13709,210.87215,5.78,6.38,1.92045,NA,67.81355,3.52063,88.76460,4.30077,NA,416.42831,1.30996,0.45852,1000.27985,0.00002,NA,0.72559,7.40787,NA,3.45691,0.01923,116.44146
BMGF,ETH0854,4,9.1800125404072,38.0671077604690,3117.82234,4,14/01/2019,14/01/2019,Barley,Field stack,Main,NA,17.38849,NA,NA,3.88050,0.04624,463.69471,NA,0.02698,0.34797,NA,7.35008,69.16451,4868.12651,NA,1459.52233,20.81347,0.01834,0.60642,4494.93141,0.01362,7.28843,2209.53065,0.01313,2.27030,NA,NA,0.07475,46.01248,6515.97043,11.79094,65752.53223,4.77219,18.36150,0.00000,5.24100,5.24100,7.25402,2808.13941,0.03219,0.01887,0.17344,NA,0.95288,0.77242,74.82590,105.20828,NA,1.41310,0.01351,55.22373,11.57456,NA,74.72306,18897.54738,0.04422,100043.63161,NA,0.23656,62.00163,3388.68448,NA,1.55449,114.48872,6171.43439,NA,140.64676,2709.28934,168.36791,3552.39701,NA,0.00009,1.13549,0.46330,NA,0.06641,9.37440,144.94563,NA,0.72771,0.34712,67.39525,NA,NA,11.80317,870.57248,0.14673,1292.29003,0.13289,0.00049,15.85003,767.85209,4.45,4.89,20.71484,NA,482.93327,4.53910,576.72944,7.94390,NA,1255.41124,2.99152,0.63542,3379.06574,0.00021,NA,1.50765,5.15062,NA,1.55850,0.88958,136.74768
BMGF,ETH0855,4,9.1834065676485,38.1066554243867,3004.57610,4,14/01/2019,14/01/2019,Wheat,Standing crop,Close pair,NA,8.64702,NA,NA,4.00424,NA,332.03426,NA,0.02699,NA,NA,5.24503,40.31947,4806.57759,NA,1133.53223,69.26889,NA,0.63942,2557.72995,NA,7.43118,1507.68273,0.00770,1.53844,NA,NA,0.03640,35.79899,5004.27288,3.17922,69278.51978,3.20994,17.53774,0.00000,2.98500,2.98500,7.75334,2168.58389,0.01786,0.00696,0.12564,NA,0.72699,0.25934,70.86483,82.91241,NA,2.24286,0.01017,56.86054,12.67934,NA,61.48483,16027.32291,0.01640,103626.02828,NA,0.42919,107.65831,4061.74747,NA,1.57842,125.66747,4962.92883,NA,100.02313,2160.00719,68.83157,2926.92718,NA,0.00006,0.29806,0.28540,NA,0.05209,6.57611,118.56215,NA,0.89625,0.28031,77.20453,NA,NA,6.75097,422.62543,0.03355,625.83133,0.10782,0.00017,16.42565,547.59417,4.64,5.09,15.66501,NA,238.45911,2.96737,336.19642,5.08389,NA,713.86223,1.18434,0.44453,3413.32080,0.00009,NA,1.23938,3.88624,NA,1.74650,0.45392,137.20561
BMGF,ETH0856,4,9.1832380322792,38.1080137882742,3016.83222,4,14/01/2019,14/01/2019,Wheat,Field stack,Close pair,NA,13.05385,NA,NA,3.86685,NA,346.81282,NA,0.03808,NA,NA,4.77765,41.36437,5028.10673,NA,1104.54369,70.12236,0.01576,0.45271,2846.37470,NA,5.23596,1768.75254,0.00721,1.32833,NA,NA,0.04926,29.71794,5693.73020,10.68199,68481.95598,2.63107,18.62980,0.00000,3.44700,3.44700,6.67549,1869.63053,0.01829,0.01163,0.12485,NA,0.80136,0.78110,69.14010,73.98832,NA,2.29625,0.01577,59.09348,11.68388,NA,64.13865,19817.40914,0.03303,105228.13157,NA,0.37660,102.30870,3861.16020,NA,1.29118,101.74673,5259.52980,NA,87.13997,2076.49675,100.89056,2877.81621,NA,0.00008,0.34087,0.32610,NA,0.06802,7.59819,138.51087,NA,0.92805,0.44383,73.88283,NA,NA,9.08954,719.43187,0.05173,585.80213,0.08800,0.00048,14.32334,649.21518,4.44,4.95,18.26150,NA,297.86892,2.21648,391.96858,6.31034,NA,887.76687,1.78066,0.44231,3868.04152,0.00019,NA,1.10398,3.59627,NA,1.52141,0.63141,132.83258
