FundingSource,ID,Crop_ICP_Run,Latitude,Longitude,Altitude,LocationPrecision,SamplingStart,SamplingEnd,Crop,GrainSource,Site,Ag_grain,Al_grain,As_grain,B_grain,Ba_grain,Be_grain,Ca_grain,Cd_grain,Co_grain,Cr_grain,Cs_grain,Cu_grain,Fe_grain,K_grain,Li_grain,Mg_grain,Mn_grain,Mo_grain,Ni_grain,P_grain,Pb_grain,Rb_grain,S_grain,Se_grain,Sr_grain,Tl_grain,U_grain,V_grain,Zn_grain,Al_Oxa,Al_Sol_Ca,Al_Tot_Aqu,As _Tot_Aqu,Ba_Sol_Ca,C_inorg,C_org,C_tot,Ca_CEC,Ca_Tot_Aqu,Cd _Tot_Aqu,Cd_DTPA,Cd_Sol_Ca,Co_CaCl,Co_DTPA,Co_Sol_Ca,Co_Tot_Aqu,Cr_Tot_Aqu,Cu_CaCl,Cu_DTPA,Cu_Sol_Ca,Cu_Tot_Aqu,eCEC,Fe_CaCl,Fe_DTPA,Fe_Oxa,Fe_Sol_Ca,Fe_Tot_Aqu,K_CaCl,K_CEC,K_Sol_Ca,K_Tot_Aqu,Mg_CaCl,Mg_CEC,Mg_Sol_Ca,Mg_Tot_Aqu,Mn_CaCl,Mn_DTPA,Mn_Oxa,Mn_Sol_Ca,Mn_Tot_Aqu,Mo_CaCl,Mo_Sol_Ca,Mo_Tot_Aqu,N_tot,Na_CaCl,Na_CEC,Na_Sol_Ca,Na_Tot_Aqu,Ni _Tot_Aqu,Ni_CaCl,Ni_DTPA,Ni_Sol_Ca,NOPC,P_CaCl,P_Olsen,P_Oxa,P_Sol_Ca,P_Tot_Aqu,Pb_DTPA,Pb_Sol_Ca,Pb_Tot_Aqu,PBI,pH_CaNO,pH_w,S_Ads_Seq,S_CaCl,S_Org_Seq,S_Sol_Seq,S_Tot_Aqu,Se_Ads_Seq,Se_CaCl,Se_Org_Seq,Se_Sol_Seq,Se_Tot_Aqu,Ti _Tot_Aqu,U_Sol_Ca,Zn_CaCl,Zn_DTPA,Zn_E,Zn_FIA,Zn_LogKd,Zn_Sol_Ca,Zn_Tot_Aqu
BMGF,ETH0693,2,8.7358016209388,39.2152356745989,2100.76797,4,20/12/2018,20/12/2018,Teff,Field stack,Main,0.00255,25.11756,0.01213,-1.71244,10.34327,0.03947,1332.39006,-0.01260,0.03372,0.57287,0.00048,6.67834,50.20586,4182.12035,0.00568,1627.26741,41.17468,0.31690,0.75116,3288.44374,0.01620,2.35803,2213.48139,0.17401,7.18015,-0.00022,0.00016,0.16909,20.94439,3335.34186,0.03260,55960.85396,2.37821,4.46217,0.28670,1.45830,1.74500,40.41702,20391.19779,0.19750,0.02394,0.00006,NM,0.04000,0.00000,24.61000,61.95000,NM,1.26000,0.01000,25.34000,49.90000,NM,13.10000,3333.68000,0.01000,58255.48000,NM,0.57000,89.33000,6379.60000,NM,5.47000,187.35000,10783.51000,NM,14.20000,1471.65000,0.00000,1731.65000,NM,0.00088,0.04556,0.09120,NM,0.09683,14.83226,137.60533,66.82069,NM,0.82805,0.00565,NM,NM,6.31070,250.89727,0.13234,138.17746,0.45675,0.00013,14.71881,225.58078,7.46000,7.89000,0.52408,NM,114.68653,4.08606,89.24478,4.73429,NM,275.03028,2.54081,0.26723,1208.88416,0.00672,NM,0.31019,13.30322,NM,4.29308,0.00278,110.18394
BMGF,ETH0695,2,8.6648775529751,39.1690534629681,1991.33894,4,20/12/2018,20/12/2018,Wheat,Field stack,Main,0.00480,7.90341,0.00656,-3.38420,2.35471,-0.01531,481.05004,0.15087,0.02545,0.14199,-0.00072,3.16336,31.30953,4381.60966,0.02815,1125.70390,33.84002,0.31285,0.31643,3183.47262,0.00132,2.33641,2000.04272,0.10292,2.47301,-0.00054,-0.00033,0.13828,25.94244,2822.78676,0.03429,51258.75367,2.67315,7.58615,0.02650,1.65850,1.68500,40.23525,13264.38753,0.22217,0.03606,0.00018,NM,0.09000,0.00000,19.68000,55.04000,NM,1.39000,0.01000,21.85000,50.43000,NM,11.81000,2182.03000,0.01000,51788.68000,NM,1.46000,257.26000,7697.62000,NM,5.28000,167.30000,10305.81000,NM,33.83000,1273.50000,0.00000,1438.83000,NM,0.01036,0.24746,0.10500,NM,0.10112,15.66604,162.98555,58.93776,NM,1.78182,0.01542,NM,NM,21.94147,293.73764,0.69655,261.52884,0.53925,0.00017,13.66629,148.05045,6.74000,7.55000,0.81454,NM,134.38694,7.01113,95.56851,4.81847,NM,243.82339,3.18684,0.27588,1260.61271,0.00075,NM,0.97723,94.94132,NM,4.02140,0.05200,135.71706
BMGF,ETH0696,2,8.5187645043640,39.0699917245887,1693.97042,4,20/12/2018,20/12/2018,Maize,Field stack,Main,0.00016,14.18347,0.00564,-2.12776,0.24540,-0.00346,61.45854,-0.01086,0.02008,1.11160,-0.00038,1.24682,30.42220,3548.80454,-0.00043,1052.47084,4.56253,0.94182,0.61117,3032.90999,0.00758,0.83635,1732.95939,0.10766,0.20056,-0.00046,-0.00004,0.13138,18.89037,1495.32942,0.02999,26914.38613,2.00537,2.78946,0.01260,1.88440,1.89700,16.05059,4699.98164,0.19224,0.04534,0.00029,NM,0.09000,0.00000,9.50000,23.10000,NM,0.88000,0.01000,10.44000,22.66000,NM,19.01000,2579.85000,0.02000,34632.28000,NM,2.62000,721.17000,6606.87000,NM,3.30000,180.37000,4432.21000,NM,68.10000,1199.97000,0.01000,1439.11000,NM,0.00629,0.96325,0.18240,NM,0.08983,14.21212,311.14191,25.52947,NM,1.12950,0.01527,NM,NM,33.50734,398.79196,1.98760,384.55920,0.20094,0.00010,11.44257,89.66435,6.41000,7.05000,1.24959,NM,255.53218,7.47999,181.99520,8.40359,NM,530.53599,7.29559,0.43105,1635.50519,0.00009,NM,3.72947,9.81607,NM,3.57558,0.01452,113.97241
BMGF,ETH0697,2,8.7700346929742,39.4015820459653,1811.82572,4,22/12/2018,24/12/2018,Maize,Field stack,Close pair,0.00213,6.09574,0.00698,-2.78058,0.17603,0.04469,78.72931,-0.00971,0.00484,0.10076,-0.00076,2.46876,18.34026,4212.84511,-0.03969,1182.91370,6.56491,0.76685,0.35558,3535.57938,0.00254,1.22636,2138.30100,0.01688,0.49125,-0.00053,-0.00038,0.11002,28.75562,1770.85887,0.04122,25033.88800,2.30056,3.18500,1.30130,2.31170,3.61300,18.86188,53017.79070,0.17988,0.02179,0.00021,NM,0.07000,0.00000,7.86000,23.28000,NM,0.57000,0.02000,12.08000,22.85000,NM,5.17000,1570.47000,0.02000,32781.59000,NM,2.14000,593.91000,6022.88000,NM,1.99000,120.66000,5559.67000,NM,22.27000,564.04000,0.01000,1008.78000,NM,0.01648,0.66096,0.21630,NM,0.04731,8.42138,233.87389,24.08876,NM,0.51539,0.01118,NM,NM,47.44253,738.98550,4.78499,792.86885,0.18001,0.00018,9.14119,151.88638,7.06000,8.13000,2.27352,NM,333.75904,10.02247,322.82555,4.30178,NM,343.38511,6.83278,0.58016,1962.31496,0.00117,NM,2.71543,16.67531,NM,3.89802,0.01132,95.40036
BMGF,ETH0699,5,9.2552600164051,40.5984148529617,1603.93219,4,20/12/2018,20/12/2018,Sorghum,Store,Main,0.00278,99.24303,0.03122,0.87602,0.96832,-0.01885,214.59404,-0.01111,0.03639,1.21100,0.00364,1.86145,156.47149,4804.12793,0.09771,1469.33884,15.85893,0.86993,-23.80173,3129.41615,0.52404,3.49141,1736.53113,0.20351,0.84353,-0.00021,0.00137,0.39143,26.57185,1816.26776,0.03817,31296.84589,1.76517,2.16929,0.06060,1.45440,1.51500,22.17316,5977.61961,0.19126,0.02434,0.00015,NM,0.08000,0.00000,11.61000,40.31000,NM,0.83000,0.01000,13.37000,29.21000,NM,5.93000,2197.91000,0.01000,43649.44000,NM,0.99000,208.77000,3831.45000,NM,2.56000,140.24000,5092.82000,NM,18.29000,1157.35000,0.00000,1538.50000,NM,0.00239,0.14888,0.11210,NM,0.06444,10.85716,152.69515,39.02168,NM,0.60265,0.00979,NM,NM,6.55588,81.44583,0.17092,135.44260,0.19994,0.00014,13.43619,123.49075,7.13000,8.06000,1.22701,NM,123.49697,4.18228,97.89112,8.95024,NM,308.74004,4.09195,0.71214,1886.08895,0.00221,NM,0.60624,7.01826,NM,4.13889,0.00222,109.37234
BMGF,ETH0700,3,9.0072399115825,36.5834255597895,1942.66393,4,23/12/2018,23/12/2018,Maize,Standing crop,Main,-0.00544,3.04452,0.00738,-3.60900,0.28291,-0.00501,45.97503,-0.00480,0.02680,1.76144,-0.00178,15.00852,23.63921,3488.75387,-0.07317,917.92599,4.72497,0.01806,0.89832,2073.77531,-0.00821,2.77700,1386.64911,-0.00146,0.19738,-0.00138,-0.00152,0.23291,16.09537,5169.54619,1.06974,104310.31674,5.45333,14.26437,0.00000,3.46500,3.46500,8.00212,2126.54496,0.13963,0.01285,0.00249,NM,1.09000,0.12000,49.58000,123.95000,NM,2.55000,0.01000,48.84000,12.21000,NM,41.75000,13494.20000,0.01000,104828.04000,NM,1.09000,300.06000,4225.79000,NM,2.23000,172.60000,2393.04000,NM,148.29000,1734.94000,73.52000,2457.62000,NM,0.00016,0.66343,0.28200,NM,0.09856,17.03287,91.00166,93.82162,NM,0.65072,0.08634,NM,NM,4.96182,340.83496,0.11900,687.82171,0.31247,0.00025,24.37251,458.93513,4.74000,5.45000,14.42070,NM,425.23308,3.76200,370.48364,8.53754,NM,1148.17272,1.84381,0.82010,1764.29063,0.00014,NM,1.32977,4.01124,NM,2.16585,0.15822,68.90503
BMGF,ETH0701,4,13.1150995769715,37.8714842992824,2756.52911,4,01/01/2019,02/01/2019,Wheat,Store,Close pair,0.01615,8.41656,0.00405,-2.08823,9.29536,-0.00145,494.62292,0.00478,0.02195,0.76780,0.00034,4.31120,40.47261,5302.46882,0.00421,1344.21946,42.17472,0.15428,1.07332,4010.16654,-0.00574,4.24685,1796.35604,0.00627,4.31226,-0.00145,-0.00043,0.04204,32.75181,3530.36585,0.14569,64661.88929,4.38137,9.29540,0.00000,2.78900,2.78900,23.64084,7287.96816,0.11265,0.02239,0.00125,NM,0.47000,0.00000,30.80000,67.33000,NM,3.01000,0.01000,40.14000,34.49000,NM,138.60000,15739.33000,0.03000,75170.88000,NM,0.33000,52.54000,4387.41000,NM,6.81000,343.76000,7421.07000,NM,45.56000,1103.33000,2.03000,1528.45000,NM,0.00008,0.44107,0.21960,NM,0.12941,22.27275,190.86616,58.71997,NM,3.20897,0.27199,NM,NM,21.09722,840.49859,0.11014,1241.21229,0.12752,0.00016,12.07763,275.86273,5.06000,5.41000,5.05933,NM,222.14717,3.78432,249.56478,4.46842,NM,535.82399,1.14172,0.61264,2714.45288,0.00002,NM,3.04415,5.84800,NM,2.40567,0.17549,100.95567
BMGF,ETH0702,5,9.2377287819600,40.7218861220799,1387.60677,4,20/12/2018,20/12/2018,Sorghum,Store,Main,0.00306,66.52787,0.00915,-0.22592,0.58781,-0.01876,246.70932,-0.01151,0.04443,0.74910,0.00410,1.79829,80.41604,4519.90178,-0.00032,1485.87134,11.74718,0.52075,-13.18799,2962.57570,0.02033,4.95944,1538.46858,0.26707,1.74565,-0.00037,0.00076,0.30876,23.35308,3463.43693,0.03907,53527.60634,3.82567,2.20861,1.12800,2.00100,3.12900,36.17519,45999.19026,0.21954,0.02093,0.00015,NM,0.05000,0.00000,19.39000,68.68000,NM,1.07000,0.01000,27.44000,45.71000,NM,7.17000,3504.93000,0.01000,55715.18000,NM,0.61000,95.74000,7456.59000,NM,7.28000,280.14000,15538.54000,NM,8.72000,809.87000,0.00000,1344.23000,NM,0.00215,0.24623,0.15020,NM,0.22446,39.28091,192.67568,64.87492,NM,0.64733,0.00640,NM,NM,2.33838,903.10587,0.05656,304.97136,0.38967,0.00017,13.60781,123.29985,7.51333,8.08000,0.99918,NM,119.20464,0.99918,202.42006,15.32081,NM,387.95395,15.32081,0.65827,1957.03674,0.00369,NM,0.35295,9.35661,NM,4.11172,0.00365,107.16548
BMGF,ETH0703,5,9.1697125706686,40.6716797221086,1489.13695,3,20/12/2018,20/12/2018,Sorghum,Field stack,Main,-0.00065,9.10424,0.01023,1.80383,0.33941,0.03277,151.53101,-0.00139,0.01700,1.20852,0.00276,1.36445,25.00447,4484.25641,0.00988,1133.04531,8.95812,0.25997,-24.85321,2487.94432,0.42456,2.85561,1350.68620,0.15873,1.20350,-0.00063,0.00007,0.17360,20.75729,3207.44447,0.04569,52495.74548,3.71721,3.41181,1.51600,2.11300,3.62900,37.59379,62688.36658,0.18963,0.01845,0.00007,NM,0.07000,0.00000,21.17000,76.74000,NM,1.33000,0.01000,26.52000,24.42000,NM,10.00000,2615.24000,0.02000,55311.03000,NM,0.57000,85.47000,7710.26000,NM,6.63000,251.76000,15256.98000,NM,12.72000,797.15000,0.00000,1295.69000,NM,0.00139,0.12985,0.13840,NM,0.09983,16.63585,122.51791,74.40249,NM,0.98048,0.00526,NM,NM,1.64954,441.42957,0.05265,448.83503,0.57530,0.00016,9.47292,258.47343,7.34000,8.11000,0.87021,NM,207.00066,3.89340,181.12194,18.89576,NM,675.47618,4.27467,0.59739,1510.19901,0.00239,NM,0.29757,17.35420,NM,4.33078,0.00418,73.72377
BMGF,ETH0704,5,9.1781368491321,40.5696154838524,1373.49882,4,20/12/2018,20/12/2018,Maize,Store,Main,0.00361,13.38293,-0.00510,0.54999,0.28474,-0.01877,115.83378,0.06580,0.03514,0.70484,-0.00001,1.80560,28.88270,3729.00897,-0.00173,1305.67695,8.72505,0.35658,-24.56710,3791.62618,-0.01628,0.52050,1968.78569,0.12148,0.42049,-0.00073,0.00007,0.17864,19.49550,1626.62991,0.04989,27609.61372,1.37748,4.07477,0.30430,2.27570,2.58000,18.13543,15961.10713,0.16618,0.02380,0.00014,NM,0.03000,0.00000,9.34000,32.28000,NM,0.60000,0.02000,10.27000,25.93000,NM,5.71000,2241.23000,0.02000,64248.64000,NM,2.94000,820.78000,4559.54000,NM,2.77000,185.08000,5616.44000,NM,14.87000,2152.46000,0.00000,3045.36000,NM,0.03451,0.73019,0.20570,NM,0.09150,16.11547,230.45256,28.45714,NM,0.35931,0.01381,NM,NM,258.44971,1234.61967,7.53669,1557.85134,0.09618,0.00019,5.25200,609.30624,7.66000,8.52000,2.85772,NM,190.68832,10.47736,230.11402,9.81708,NM,298.02007,7.72283,0.55699,3809.65209,0.00383,NM,1.17156,12.77661,NM,4.31147,0.00294,135.17901
BMGF,ETH0705,5,8.6732807382691,40.4803891412479,1742.58948,4,23/12/2018,23/12/2018,Maize,Field stack,Main,0.00075,13.03295,0.00156,-0.29455,0.18094,-0.00648,70.21387,-0.01438,0.02970,0.70712,0.00029,2.05013,25.77382,4156.39192,-0.02520,1258.04451,6.41706,0.48320,-17.44515,3543.82500,-0.02221,1.14086,1411.24441,0.48877,0.15280,-0.00074,0.00008,0.17401,22.16990,1678.21147,0.00859,36357.44906,3.33085,1.83650,0.00610,1.40890,1.41500,12.38162,3236.61634,0.08075,0.01944,0.00011,NM,0.45000,0.00000,16.07000,56.22000,NM,1.41000,0.01000,19.17000,44.76000,NM,7.65000,1788.09000,0.01000,35448.42000,NM,1.04000,274.03000,4117.69000,NM,1.76000,124.83000,2379.97000,NM,46.49000,463.77000,0.00000,646.85000,NM,0.00092,0.43242,0.12090,NM,0.04269,4.91758,74.47197,47.59571,NM,1.44983,0.01795,NM,NM,10.21448,123.91189,0.18018,261.46638,0.21622,0.00023,9.68713,109.50767,6.43000,7.27000,1.30075,NM,154.55350,6.07928,136.53036,17.98190,NM,659.70482,6.85045,0.42757,974.81479,0.00004,NM,1.62337,10.68978,NM,3.78919,0.01138,39.65946
BMGF,ETH0706,5,8.3865591029318,40.3969472748086,1590.74970,4,24/12/2018,24/12/2018,Maize,Store,Main,0.00015,3.57655,0.00708,0.42458,0.16527,-0.00474,71.79261,-0.01412,0.02340,0.53913,-0.00042,1.65915,16.45479,2771.34836,-0.00155,799.34166,5.84629,0.37560,7.92514,1661.77310,-0.02696,1.57948,1874.12494,0.04518,0.24602,-0.00065,0.00012,0.13879,20.87651,4177.89718,0.02144,19157.77584,1.36775,1.75032,0.00000,0.56520,0.56520,4.85011,664.76833,0.08661,0.01400,0.00042,NM,0.56000,0.00000,7.61000,29.67000,NM,0.79000,0.01000,12.62000,4.87000,NM,5.64000,6159.37000,0.01000,16072.03000,NM,0.30000,97.32000,2116.90000,NM,1.11000,95.87000,1177.20000,NM,31.30000,1235.12000,0.02000,167.56000,NM,0.00058,0.28191,0.05130,NM,0.02579,2.98568,44.03418,21.85670,NM,0.44340,0.02616,NM,NM,1.67938,352.10518,0.03433,74.78045,0.18522,0.00017,6.57077,34.78949,6.00000,6.50000,1.56489,NM,61.61467,1.56489,64.34007,9.01024,NM,340.35655,9.01024,0.31958,553.61192,0.00002,NM,0.27241,2.23669,NM,3.16780,0.00950,32.35154
BMGF,ETH0707,4,6.9972545620106,39.1499295689915,2430.61137,4,22/12/2018,22/12/2018,Wheat,Store,Main,-0.00003,8.69835,0.00426,0.44582,5.04150,-0.01224,431.43484,0.00332,0.01649,0.38751,-0.00025,4.17625,33.63240,4549.86027,0.00539,1023.53573,31.23197,0.26142,0.44042,3100.80124,-0.00669,0.89682,1872.76682,0.25582,1.83293,-0.00137,-0.00039,0.04132,23.11119,1850.72282,0.01973,32781.36100,3.45853,3.41248,0.00000,2.31300,2.31300,18.58816,5200.40175,0.24483,0.05666,0.00031,NM,0.17000,0.00000,13.75000,44.95000,NM,1.64000,0.01000,16.88000,24.27000,NM,23.37000,2177.66000,0.01000,34551.19000,NM,1.60000,373.33000,8495.96000,NM,2.49000,122.58000,4693.14000,NM,81.40000,1079.53000,0.01000,1372.21000,NM,0.00119,0.73432,0.19250,NM,0.06181,7.46940,193.60296,48.73033,NM,4.35048,0.04697,NM,NM,7.86000,237.01098,0.15479,274.74656,0.21072,0.00015,12.25594,260.29331,6.07000,6.68000,1.20029,NM,263.00307,5.95979,199.85159,15.39487,NM,787.48422,7.02639,0.61364,1233.77233,0.00003,NM,1.75298,9.64752,NM,3.69178,0.01103,108.13535
BMGF,ETH0708,4,7.3825798334272,38.7283093622741,1950.42380,4,24/12/2018,24/12/2018,Teff,Field stack,Main,0.00538,11.57333,-0.00162,-0.29014,11.27112,0.01086,1454.61842,0.00573,0.02326,0.26369,0.00084,9.64020,52.20567,3853.87711,0.02622,1346.10761,59.98619,0.23009,7.46856,2517.99686,-0.00056,4.57574,2535.11701,0.30666,5.74567,-0.00117,0.00010,0.03991,32.34149,1942.91111,0.02281,45199.83977,3.56472,3.57192,0.00000,1.29100,1.29100,21.30965,5518.92183,0.20547,0.01097,0.00028,NM,0.09000,0.00000,17.33000,41.82000,NM,1.32000,0.01000,10.03000,28.91000,NM,23.97000,3934.56000,0.01000,49727.57000,NM,0.65000,150.47000,4968.13000,NM,5.10000,246.17000,4449.47000,NM,41.69000,1449.34000,0.17000,1750.14000,NM,0.00012,0.18940,0.08960,NM,0.85804,162.58481,358.97754,42.47557,NM,2.05065,0.11534,NM,NM,3.87000,NM,0.05995,50.83958,0.25308,0.00020,17.09410,124.80261,5.73000,6.46000,1.06885,NM,111.06679,4.94586,98.81594,8.05440,NM,741.52275,2.29227,0.60076,1627.88806,0.00005,NM,0.43624,3.44760,NM,3.11623,0.01673,108.09790
BMGF,ETH0709,4,7.0973679912041,38.1398749607575,1673.42644,4,25/12/2018,25/12/2018,Maize,Store,Main,0.00025,7.77928,-0.00126,-1.30990,0.05840,0.02101,65.20011,0.00033,0.01022,0.64161,-0.00058,0.91680,23.73327,3990.77127,-0.01652,1129.31977,4.54208,0.81470,0.30404,2912.43854,-0.00399,2.64951,1663.88901,0.33768,0.21138,-0.00148,-0.00033,0.04208,22.79596,1182.08198,0.04262,8082.92265,0.72152,0.83166,0.00000,1.34900,1.34900,5.77943,1984.41375,0.13788,0.05757,0.00159,NM,0.02000,0.00000,1.54000,3.00000,NM,0.04000,0.00000,NM,7.29000,NM,35.37000,2546.19000,0.03000,9669.41000,NM,0.62000,319.59000,1978.86000,NM,0.95000,100.54000,1018.03000,NM,12.19000,269.63000,0.03000,383.03000,NM,0.00203,0.61199,0.10970,NM,0.08193,20.63539,768.45451,2.84149,NM,0.10348,0.00398,NM,NM,16.56000,158.81843,0.64545,209.20530,0.06981,0.00015,4.26527,27.10018,5.73000,6.44000,0.56364,NM,154.04836,3.22486,121.03964,3.32440,NM,360.20404,4.20701,0.33267,572.69970,0.00007,NM,9.01731,13.58930,NM,2.46244,0.35359,71.86573
BMGF,ETH0710,4,7.1893802859271,38.1469510327344,1780.04437,4,25/12/2018,25/12/2018,Finger millet,Store,Main,0.00099,21.43319,0.00368,1.46507,4.18097,0.02261,4849.98379,0.02466,0.03481,0.88742,0.00056,1.88495,49.41705,7310.46698,0.01654,1802.01684,156.73276,1.07869,0.56695,3116.22017,0.00492,6.98587,1552.10836,0.52564,13.73495,-0.00126,0.00036,0.05373,30.70095,1093.95517,0.08680,10110.34389,0.97842,0.83376,0.00000,0.84470,0.84470,4.27427,1527.62568,0.15424,0.04653,0.00294,NM,0.03000,0.00000,1.92000,4.68000,NM,0.08000,0.00000,0.65000,8.03000,NM,33.83000,2185.58000,0.03000,11471.34000,NM,0.58000,266.01000,2336.52000,NM,0.63000,63.54000,1134.25000,NM,18.25000,290.19000,0.14000,445.57000,NM,0.00096,0.63942,0.07930,NM,0.09542,21.43243,1054.97735,4.02643,NM,0.16724,0.01198,NM,NM,7.06000,108.65531,0.12259,153.69312,0.06415,0.00011,5.09130,26.22323,5.43000,6.31000,0.59230,NM,97.93375,2.75021,84.50076,4.37042,NM,283.59841,3.62011,0.33944,843.55091,0.00005,NM,4.74504,7.63421,NM,2.22031,0.34009,75.66768
BMGF,ETH0711,4,7.6541427153805,38.6746149867555,1564.13387,4,24/12/2018,24/12/2018,Maize,Store,Main,-0.00084,6.24963,0.00982,0.73951,0.03719,0.01012,74.17012,-0.00152,0.02624,1.78967,-0.00068,1.27233,19.10818,3316.75514,0.01633,829.36396,3.92201,1.02752,1.08405,1934.78795,-0.00644,1.55245,1666.83722,-0.00494,0.32793,-0.00140,-0.00042,0.03305,16.53134,788.58955,0.03856,10209.30455,0.99065,0.31330,0.49790,0.50510,1.00300,8.41073,19208.44544,0.10119,0.00907,0.00023,NM,0.01000,0.00000,4.24000,6.57000,NM,0.06000,0.01000,0.65000,7.95000,NM,1.98000,567.06000,0.02000,20145.11000,NM,0.92000,310.24000,4874.45000,NM,0.58000,59.03000,4913.81000,NM,4.12000,142.96000,0.01000,537.37000,NM,0.01047,0.31830,0.05730,NM,0.07118,16.42753,591.41556,7.79067,NM,0.03150,0.00216,NM,NM,3.13000,94.91245,0.18491,252.57281,0.06305,0.00021,3.82350,31.21042,7.36000,8.37000,0.68747,NM,85.56238,3.31362,100.84375,1.19816,NM,60.88457,2.24452,0.19999,2016.09169,0.00208,NM,0.32199,7.58636,NM,3.71199,0.00952,54.03392
BMGF,ETH0712,4,12.1761900430014,38.9541639965253,2169.07229,6,02/01/2019,02/01/2019,Teff,Store,Main,0.00233,763.85079,0.12010,0.38450,17.67176,-0.01235,1818.61748,0.00750,2.12385,36.45393,0.01278,9.20110,2573.80936,4696.04127,0.10611,3042.97909,86.97296,0.72640,29.75974,4600.06964,0.09383,3.24618,2247.02836,0.27977,9.05198,-0.00034,0.03107,9.34033,32.21429,1636.62263,0.01399,22733.95323,0.86924,3.95562,0.00310,0.54540,0.54850,14.07424,16163.79821,0.08939,0.00592,0.00015,NM,0.10000,0.00000,72.11000,467.71000,NM,0.92000,0.01000,100.95000,25.26000,NM,11.91000,3468.74000,0.13000,88762.10000,NM,0.45000,104.64000,1322.93000,NM,11.86000,672.94000,33525.75000,NM,7.72000,374.94000,0.01000,1183.51000,NM,0.00050,0.46378,0.05200,NM,0.03799,4.92889,612.73194,316.74276,NM,2.81285,0.13595,NM,NM,5.44931,1732.02905,0.14996,1756.71522,0.02704,0.00011,2.96560,44.14059,6.61000,7.10000,0.52977,NM,70.28483,2.89192,67.02251,2.62185,NM,147.67805,1.67475,0.53651,7752.32307,0.00002,NM,0.19900,6.29366,NM,3.41058,0.01803,103.88560
BMGF,ETH0713,4,12.1975837408400,38.9955055065082,2340.81784,6,02/01/2019,02/01/2019,Wheat,Store,Main,0.00918,54.79184,0.01237,-0.20316,2.41590,-0.01226,430.65893,0.01259,0.08152,2.04896,0.01783,4.50638,95.55083,4817.32742,-0.01639,1795.98517,23.28025,0.25270,2.95807,4442.34369,0.00321,7.48778,1897.66220,0.11439,3.59445,-0.00126,0.00027,0.20037,29.86845,1890.36004,0.08414,23497.19814,0.68170,0.57982,0.00520,0.62070,0.62590,21.37094,15310.62020,0.06188,0.00551,0.00020,NM,0.08000,0.00000,59.85000,216.78000,NM,0.59000,0.02000,91.06000,39.92000,NM,6.35000,2577.44000,0.01000,69126.34000,NM,1.13000,253.45000,1456.12000,NM,17.75000,838.68000,56031.67000,NM,8.37000,248.74000,0.01000,851.56000,NM,0.00222,0.19905,0.05670,NM,0.05925,8.89562,499.62827,419.53769,NM,1.36893,0.05593,NM,NM,18.51002,1530.92875,5.15885,1838.75059,0.01762,0.00025,1.64809,50.39303,7.13000,7.83000,0.62570,NM,63.09886,3.75323,68.79508,0.75293,NM,48.39008,1.07341,0.35552,3892.67547,0.00015,NM,0.21760,8.15985,NM,3.64156,0.01344,84.62223
BMGF,ETH0714,4,12.5818961331573,38.9981098801312,2394.00833,6,01/01/2019,03/01/2019,Barley,Field stack,Main,-0.00113,6.89828,0.01007,0.05309,2.14770,-0.00118,440.99277,0.00187,0.03768,0.43883,0.00156,4.55614,29.29086,4290.18625,0.00574,1255.22963,14.29408,0.87798,0.35695,2816.17832,0.00347,2.40371,1989.86250,0.00845,6.71470,-0.00132,-0.00036,0.06584,25.63487,2615.68694,0.01911,51629.60820,1.17396,3.36603,0.00000,1.34500,1.34500,19.65823,8991.82503,0.11748,0.01691,0.00019,NM,0.20000,0.00000,40.49000,79.60000,NM,0.99000,0.01000,37.11000,31.62000,NM,23.54000,4922.84000,0.02000,83265.57000,NM,0.65000,116.52000,2705.05000,NM,10.70000,558.42000,12816.06000,NM,30.58000,679.91000,0.01000,1276.15000,NM,0.00038,0.17270,0.12760,NM,0.08314,15.51776,513.49426,52.71840,NM,0.77409,0.01408,NM,NM,13.76669,1098.67587,0.20795,1284.63617,0.05888,0.00013,4.93074,105.38576,6.33000,6.88000,1.25802,NM,212.26836,4.60822,181.95732,6.02832,NM,453.76986,2.67733,0.48938,3944.40734,0.00002,NM,0.63666,6.80391,NM,3.60659,0.01170,105.02208
